MFE,FETE,FMSE,ED
-5.5,-5.52,0.968853,0.07
-4.6,-4.74,0.800974,0.37
-0.8,-2.01,0.141098,4.99
-1.3,-1.89,0.383858,4.74
0,-0.35,0.567451,1.03
-1.4,-1.92,0.432999,2.81
-4.1,-4.44,0.574305,0.91
0,-0.34,0.580372,1.59
-0.8,-1.28,0.459614,3.39
-5.7,-5.8,0.855577,2.26
0,-0.42,0.505741,2.83
-0.7,-0.89,0.738968,0.8
-0.2,-0.55,0.56468,1.04
-0.8,-1.38,0.388173,3.49
-3.5,-3.75,0.662695,4.01
0,-0.16,0.766035,0.93
-5.8,-5.88,0.883628,0.87
-3.1,-3.45,0.567055,1.75
-0.4,-0.93,0.423,1.99
-4.2,-4.21,0.978414,0.17
0,-0.53,0.421445,2.47
-2.7,-3.02,0.590892,2.48
-1.2,-1.53,0.584694,3.19
-0.8,-1.77,0.208374,4.64
-1.5,-2.17,0.336612,3.81
0,-0.53,0.42551,1.76
-3.4,-3.44,0.938202,0.33
-0.2,-0.82,0.363265,2.69
-2.9,-2.98,0.872538,0.43
-3.9,-3.96,0.901582,0.3
-0.7,-0.88,0.749959,0.76
-1.5,-2.01,0.436654,1.11
-0.6,-1.09,0.453466,1.97
-1.4,-1.8,0.521007,2.19
-1.4,-1.95,0.409964,3.06
-1,-1.83,0.258653,5.02
-3.1,-3.2,0.851194,0.96
-2.7,-2.89,0.733514,2.24
-0.4,-1.15,0.294617,3.17
-0.7,-1.1,0.520369,2.43
-3.4,-3.82,0.505287,4.42
-3.2,-3.62,0.506488,2.23
-1.4,-2.15,0.294489,3.83
-3.8,-3.83,0.953431,0.33
-1.3,-2.05,0.296463,4.72
0,-0.49,0.449856,3.4
-3.8,-4.04,0.678673,0.89
-5.5,-5.8,0.615106,0.61
0,-0.21,0.708995,1.51
0,-0.36,0.559969,2.22
-2.5,-2.7,0.72114,2.77
-1,-1.65,0.346125,4.03
-1.7,-2.51,0.269429,4.83
-1,-1.37,0.551195,2.92
0,-0.6,0.377073,2.37
-1.2,-1.72,0.432962,3.39
-1.6,-2.01,0.518144,2.34
-5.8,-5.89,0.858903,0.35
-4.5,-4.59,0.85941,0.32
-2.1,-2.48,0.53732,3.92
0,-0.66,0.340427,2.96
-5,-5.02,0.970095,0.29
-2.4,-2.82,0.506715,1.74
-1,-1.7,0.323473,4.27
-0.7,-1.11,0.510616,2.64
-8.9,-9.14,0.672021,0.67
-1.7,-2.61,0.227502,4.1
-1.8,-2.51,0.316928,5.26
-4.8,-4.91,0.833853,0.84
-3.2,-3.51,0.601222,4.45
-0.7,-1.26,0.405581,3.25
-4.5,-4.87,0.552646,2.91
-4.9,-5.12,0.705487,3.29
-0.4,-1.42,0.189644,4.13
-5.4,-5.73,0.589346,3.78
-6.3,-6.54,0.68053,0.68
-3.8,-4.14,0.576162,2.13
0,-0.45,0.47984,2.29
-4.8,-5.31,0.434782,2.02
-4.4,-4.8,0.525424,4.98
-5.3,-5.6,0.61336,0.52
0,-1.11,0.163932,4.8
-5.4,-5.79,0.533634,0.56
-4.4,-4.73,0.58665,4.28
-5.3,-5.32,0.971968,0.11
-1.7,-2.92,0.138219,5.99
-1.1,-1.23,0.804803,0.8
-0.4,-1.09,0.325751,3.78
-1.9,-2.44,0.415202,4.26
-1,-1.5,0.446614,3.27
0,-0.16,0.776297,0.7
-3.3,-3.75,0.478808,2.32
0,-0.66,0.343056,3.15
0,-0.26,0.660848,2.04
-1.6,-2,0.522344,2.63
-4.8,-5.4,0.37798,1.54
-1.4,-2.26,0.248383,3.25
-1.7,-2.04,0.57707,2.64
-2,-2.58,0.389802,2.89
0,-0.79,0.277047,3.19
0,-0.29,0.625488,1.74
-0.5,-1.18,0.329351,3.58
-0.9,-2,0.16661,5.31
-2.2,-2.63,0.49599,3.51
-0.1,-1.2,0.166802,4.28
0,-0.27,0.644486,2.32
-1.2,-1.43,0.68956,2.37
0,-0.21,0.705616,1.13
-0.2,-0.74,0.416882,2.96
-3.9,-4.08,0.746796,0.66
0,-0.65,0.350053,2.54
0,-0.2,0.725297,1.29
-0.8,-1.66,0.248901,2.67
-1.3,-1.49,0.734435,1.45
-1.9,-2.07,0.764876,0.82
-1.5,-1.98,0.45538,2.91
0,-0.77,0.287648,2.91
-0.1,-0.63,0.42145,2.38
-0.8,-1.23,0.499547,2.05
-8.3,-8.72,0.505055,0.81
0,-0.13,0.813527,0.86
0,-0.08,0.876671,0.4
-5.3,-5.36,0.908449,0.62
0,-0.12,0.828594,0.84
-0.3,-1.07,0.284722,3.68
0,-0.57,0.399452,3.1
0,-0.4,0.526649,2.29
0,-0.56,0.400094,2.72
-1.9,-2.03,0.803685,0.74
0,-0.06,0.900502,0.3
0,-0.51,0.434472,2.74
-1.8,-2.63,0.260441,4.83
-3.2,-3.53,0.581422,2.89
0,-0.19,0.730437,0.81
0,-1.35,0.112527,6.11
-4.3,-4.58,0.63742,1.08
-4.7,-5.34,0.354921,4.9
-2.8,-3.38,0.392566,1.29
-2.1,-2.36,0.652705,2.2
-1.7,-2.01,0.606121,3.3
0,-0.48,0.456052,3.58
0,-0.38,0.537053,2.23
-0.6,-1.21,0.374109,3.01
0,-0.32,0.592652,1.7
0,-0.22,0.70453,1.25
-1.1,-2.01,0.226654,5.38
-2.7,-2.93,0.693997,0.68
0,-0.66,0.34053,2.66
-1.7,-2,0.619212,1.43
0,-0.43,0.497608,2.34
-5.2,-6.04,0.257915,3.69
-2.7,-3.43,0.306306,2.39
-2.4,-2.46,0.904284,0.44
-0.2,-0.87,0.336137,2.63
0,-0.03,0.958286,0.1
0,-0.17,0.755872,0.95
-2,-2.25,0.665253,1.78
-1.8,-2.1,0.61785,2.36
-0.1,-0.95,0.25379,4.39
0,-0.7,0.32363,3.1
-3.4,-3.66,0.651602,2.48
0,-0.65,0.346648,2.32
-1.8,-2.17,0.549456,3.23
-3.9,-4.61,0.318075,6.07
-2.9,-3.46,0.402903,1.8
0,-0.37,0.546422,1.93
-0.7,-1.33,0.360923,2.97
-1.6,-1.94,0.579371,3.38
0,-0.55,0.410387,3.16
-0.3,-0.73,0.501222,2.48
-3,-3.46,0.47251,2.54
-3.8,-3.88,0.874188,0.75
0,-0.03,0.947625,0.18
0,-0.15,0.779575,0.85
0,-0.54,0.41693,2.04
0,-0.03,0.954342,0.2
0,-0.42,0.503583,2.56
-0.6,-1.02,0.503451,2.4
0,-0.02,0.973217,0.06
0,-0.03,0.957314,0.14
0,-0.28,0.631498,1.71
-4,-4.14,0.795646,0.95
0,-0.64,0.355535,3.4
0,-0.07,0.894484,0.44
0,-0.2,0.724997,1.16
-0.4,-0.78,0.540583,2.32
-1.1,-1.81,0.318537,3.25
0,-0.19,0.737761,0.86
-1.2,-2.07,0.24571,6.01
-4.1,-4.59,0.449223,4.52
-1.2,-2.29,0.171473,4.13
0,-0.14,0.797237,1.08
-0.6,-0.9,0.61444,1.56
-2.2,-2.31,0.836138,1.12
0,-0.32,0.593074,1.93
0,-0.02,0.968934,0.12
0,-0.69,0.324064,2.96
-0.8,-1.37,0.396277,3.32
-3.8,-4.49,0.326214,5.55
-2.1,-2.59,0.452517,4.51
-8.5,-8.61,0.834034,0.31
-5.2,-5.37,0.757574,0.59
-0.1,-0.65,0.410163,2.02
0,-0.07,0.893996,0.38
0,-0.57,0.396292,2.49
0,-0.24,0.682806,1.32
-1.1,-1.26,0.773984,1
0,-0.04,0.942214,0.16
0,-0.01,0.978112,0.05
0,-0.35,0.570459,1.61
-3,-3.12,0.826894,0.39
-0.7,-1.01,0.605662,1.72
0,-0.42,0.507187,2.03
-1.2,-1.49,0.628389,2.02
0,-0.22,0.700564,1.15
0,-0.58,0.391592,2.25
-2.5,-2.7,0.718545,1.7
0,-0.49,0.451906,2.27
-0.7,-1.06,0.555779,1.91
-1.4,-2.27,0.243181,4.25
0,-0.43,0.49892,1.93
-0.7,-1.38,0.332953,3.9
-0.9,-1.37,0.46531,3.13
-1.3,-2.04,0.301834,2.29
0,-0.14,0.798658,0.67
-0.3,-1.06,0.291793,4.1
0,-0.76,0.290842,3.63
0,-0.12,0.823715,0.59
-4.9,-5.34,0.491352,0.7
0,-0.09,0.868577,0.47
-1.4,-1.78,0.540756,2.52
0,-0.02,0.965925,0.11
-3.3,-3.92,0.362866,4.1
0,0,0.998736,0
-2.5,-2.88,0.539835,0.82
0,-0.59,0.382954,2.23
-3,-3.12,0.829435,0.46
-1.4,-1.59,0.732981,1.81
-0.4,-0.91,0.439576,3.14
-1.2,-1.61,0.514951,4.21
-0.2,-1.05,0.253693,3.44
-8.2,-8.54,0.576232,0.68
-0.9,-1.39,0.44961,3.35
-2.2,-2.32,0.824295,0.55
0,-0.08,0.877636,0.41
0,-0.29,0.62267,1.49
-3.3,-3.7,0.519936,0.81
-0.1,-1.29,0.14529,5.03
-0.4,-1.1,0.32297,2.81
0,-0.05,0.917678,0.26
0,-0.16,0.776586,0.85
0,-0.15,0.781228,0.88
-0.2,-0.6,0.524154,1.73
-3.2,-3.94,0.303441,1.52
-5,-5.06,0.900213,0.2
-1.5,-1.74,0.674173,2.9
-4.2,-4.28,0.877997,0.61
0,-0.04,0.94136,0.22
-2.8,-3.3,0.441001,3.57
-1.7,-2.41,0.317619,3.2
0,-0.28,0.633301,1.89
0,-0.77,0.287506,3.79
-1.2,-1.64,0.491907,4.06
-1.8,-2.58,0.28031,1.86
0,-0.18,0.745313,1.2
-2.4,-2.75,0.568869,0.98
-0.1,-1.44,0.114128,5.07
-0.8,-1.16,0.557274,2.21
0,-0.25,0.671907,1.29
0,-0.08,0.880007,0.64
-2.7,-3.03,0.588445,3.58
-1.6,-1.77,0.757716,0.61
0,-0.57,0.393976,3.03
-2.7,-3.2,0.443037,5.95
0,-0.29,0.620132,1.56
-2,-2.31,0.602273,3.19
-1.1,-1.69,0.38473,3.77
0,-0.15,0.786979,0.78
-0.9,-1.4,0.445385,1.4
-3.1,-3.49,0.530526,1.09
-3,-3.79,0.2792,1.63
0,-0.25,0.66392,1.42
-0.1,-0.82,0.311471,2.83
-5.2,-5.29,0.858018,0.3
-1.1,-1.33,0.692272,1.7
-2.5,-2.84,0.575358,3.34
-2.1,-2.81,0.314895,3.21
-0.6,-0.95,0.56327,1.71
-7.1,-7.46,0.561716,1.84
-3.2,-3.58,0.53775,4.75
0,-0.06,0.912818,0.4
-0.7,-1.07,0.551457,1.48
-2.3,-2.37,0.886501,0.6
-0.3,-1.02,0.311519,2.64
-2.4,-2.66,0.652546,2.48
-2,-2.62,0.36727,5.36
-0.5,-1.49,0.200312,4.18
0,-0.6,0.375874,4.02
-1.7,-1.76,0.906106,0.48
-0.3,-0.76,0.470881,1.99
-3.3,-3.47,0.762319,0.79
-6.9,-7.05,0.784149,0.47
-0.8,-1.25,0.484305,2.85
-0.4,-1.02,0.36366,3.03
-5.4,-5.55,0.781878,1.49
-5.4,-5.49,0.861387,0.34
-1.8,-1.94,0.791688,0.94
-0.2,-1.29,0.169895,5.22
0,0,0.993827,0.02
0,-0.03,0.954575,0.13
0,-0.33,0.586749,1.62
-1.4,-1.91,0.439461,1.85
-2.5,-2.72,0.701332,1.46
-0.2,-1.32,0.161269,4.82
-1.6,-2.18,0.390789,4.31
0,-0.48,0.46217,1.72
-3.2,-3.36,0.77354,1.51
0,-1.33,0.115447,4.44
-3.2,-3.32,0.820808,0.48
-1.8,-2.32,0.433282,1.13
-3.4,-3.99,0.38206,2.86
-2.1,-2.71,0.37364,2.78
0,-0.03,0.957218,0.15
-2,-2.45,0.481232,2.8
-3,-3.26,0.657266,2.42
-0.2,-0.77,0.396176,2.25
0,-0.66,0.343731,2.11
-0.1,-0.84,0.300358,2.87
-4,-4.1,0.84423,0.41
-1.1,-1.4,0.618691,2.23
0,-0.16,0.775968,1.02
-1.5,-2.35,0.253262,4.62
-4.3,-4.56,0.653751,3.1
0,-0.02,0.975922,0.08
-0.8,-1.33,0.424339,1.64
0,-0.36,0.558385,1.79
-1.1,-1.65,0.41253,1.52
0,-0.5,0.443025,2.6
-1.3,-1.8,0.443096,2.6
-1.6,-2.39,0.276387,4.66
-1.8,-1.86,0.908915,0.45
0,-0.46,0.472141,2.56
-0.2,-0.98,0.282863,3.51
-0.1,-0.76,0.343397,2.67
-1.4,-1.6,0.717165,1.47
-1.1,-1.78,0.32993,3.86
-0.5,-1.56,0.179655,4.9
0,-0.21,0.706636,0.85
0,-0.85,0.250095,3.28
-0.3,-0.96,0.345436,2.48
0,-0.01,0.981366,0.06
-3.1,-3.43,0.584898,0.66
0,-0.06,0.908806,0.27
0,-0.01,0.988441,0.03
-0.4,-1.61,0.141024,5.53
-0.6,-1.11,0.437102,3.34
0,-0.69,0.325507,3.51
0,-0.21,0.707217,1.59
-4.1,-4.2,0.851869,0.37
-0.5,-0.99,0.452108,3.56
0,-0.09,0.863871,0.57
0,-0.32,0.59273,1.41
-1.3,-1.72,0.505287,3.19
0,-0.44,0.486785,1.87
0,-0.31,0.602098,1.52
-3.8,-4.15,0.565594,1.12
-5.4,-6.09,0.324129,1.16
0,-0.09,0.864703,0.45
-4.4,-4.8,0.521288,0.6
-0.1,-0.96,0.24891,3.12
0,-0.19,0.73753,1.23
-3.4,-3.99,0.385498,6.61
0,-0.19,0.737059,1.3
0,-0.48,0.456852,2.1
-0.9,-1.37,0.469601,3.01
-0.1,-0.83,0.307184,2.89
0,-0.46,0.474597,1.84
0,-0.02,0.969819,0.1
-0.8,-1.3,0.4409,3.91
-2.6,-3.19,0.38499,5.32
-6.1,-6.18,0.884987,0.39
0,-0.54,0.41494,2.08
-2.4,-2.45,0.920131,0.64
-0.5,-1.14,0.355273,3.05
-4.8,-5.03,0.683908,2.79
-1.8,-1.91,0.836518,0.99
0,-0.12,0.82051,0.52
0,-0.24,0.681615,1.1
-6,-6.72,0.312351,4.43
-1,-1.5,0.443893,2.7
-1.7,-2.55,0.252137,4.7
-1.2,-1.82,0.367304,2.92
-3.3,-3.71,0.511949,2.41
0,-0.3,0.612882,1.51
-5.8,-6.09,0.6279,4.21
-4,-4.37,0.544246,2.1
-2.8,-2.96,0.766498,1.98
-0.3,-1.09,0.276261,3.72
-1.5,-1.65,0.790031,1.42
-0.8,-1.12,0.596238,1.76
-0.7,-0.88,0.750692,0.75
-1.3,-1.55,0.665549,0.91
-3.2,-3.48,0.638942,2.23
-1.1,-1.66,0.401633,2.03
-1.6,-2.01,0.517392,2.98
0,-0.24,0.67779,1.2
0,-0.3,0.615442,1.77
-1.6,-1.82,0.701403,2.18
-2.3,-2.63,0.584594,0.85
0,-0.76,0.290403,3.78
-2.3,-2.68,0.536107,1.2
-0.3,-0.76,0.47379,1.91
-5,-5.12,0.821112,1.35
-3.6,-4,0.52637,4.86
-0.5,-0.91,0.51501,1.77
-0.5,-0.86,0.553863,2.21
-0.2,-1.08,0.240836,3.84
-1.3,-2.1,0.275053,4.31
-1.3,-1.59,0.624715,2.37
-1.3,-1.97,0.334508,1.72
-3.5,-3.68,0.742441,0.42
-2.2,-2.81,0.368687,4.52
0,-0.73,0.305288,2.75
-3.2,-3.76,0.401667,4.76
0,-0.74,0.2986,2.87
-2.7,-2.88,0.741031,0.92
-3.4,-3.5,0.849461,1.81
-2.9,-3.51,0.370839,2.47
-4.7,-4.74,0.934188,0.49
-2.7,-3.1,0.52323,3.94
-3.4,-3.95,0.410259,4.47
0,-0.9,0.23251,4.07
-6.7,-6.75,0.925371,0.45
-5.6,-5.87,0.640159,2.22
-3.1,-3.81,0.314554,4.46
0,-0.71,0.314919,3.63
-0.6,-1.16,0.404932,3.24
-2.3,-2.67,0.545866,2.2
-1.7,-2.47,0.284756,4.25
-2.4,-2.83,0.496694,4.03
-3.1,-3.8,0.322631,4.74
-0.5,-1.31,0.266695,3.9
-1.3,-2.02,0.311188,1.86
-2.5,-2.83,0.583313,1.43
0,-0.26,0.656422,1.26
0,-0.27,0.650294,1.6
-1.4,-1.68,0.634821,2.15
-2.1,-2.48,0.544126,3.77
-0.4,-0.82,0.50984,2.01
-1.6,-2.26,0.344138,2.32
-1.3,-1.69,0.532851,3.41
-1,-1.77,0.286306,4.54
-2.2,-2.42,0.697085,2.22
-1.2,-2.02,0.262858,4.87
-1.6,-2.41,0.269156,5.03
0,-0.17,0.76509,0.99
0,-0.06,0.900673,0.49
0,-0.04,0.935341,0.2
-1.4,-1.94,0.416334,1.88
-3,-3.48,0.458928,3.94
0,-0.02,0.960647,0.1
0,-0.13,0.814271,0.65
-3.4,-3.46,0.903153,0.32
-1.5,-1.56,0.903829,0.53
-2,-2.59,0.381352,2.13
-3.7,-3.87,0.756458,0.92
-2.7,-2.92,0.702701,1.19
-3.5,-3.61,0.837513,0.46
-0.7,-1.72,0.191419,6.06
-0.6,-1.5,0.231399,4.66
0,-0.19,0.732544,1.19
0,-0.4,0.519022,2.38
-3.5,-3.61,0.831885,0.65
-1.2,-1.58,0.543656,2.4
-1.2,-1.58,0.542406,2.43
0,-0.04,0.941483,0.19
0,-0.11,0.842576,0.65
-2.7,-2.99,0.62699,0.84
0,-0.25,0.661553,1.33
-0.3,-1.23,0.220688,2.66
-1.2,-1.46,0.657073,1.51
-3.1,-3.19,0.858962,0.38
-1.7,-2.4,0.322726,4.96
-5.8,-6.16,0.560003,0.9
0,-0.4,0.523021,2.32
-2.5,-2.81,0.609226,1.95
0,-0.04,0.940648,0.29
0,-0.03,0.945411,0.17
0,-0.01,0.991687,0.02
0,-0.02,0.961325,0.12
0,-0.21,0.706751,1.44
0,-0.24,0.677431,1.38
0,-0.02,0.968466,0.12
-5.9,-6.03,0.810795,0.37
-2.4,-3.16,0.290334,3.53
0,-0.28,0.631235,1.46
0,-0.17,0.754206,1.32
0,-0.25,0.669333,1.81
0,-0.03,0.956951,0.13
-2.5,-2.69,0.729011,0.63
-0.9,-1.5,0.377278,4.15
-0.1,-0.67,0.396187,1.85
-7.5,-7.66,0.769848,2.85
0,-0.01,0.988148,0.04
-0.2,-0.61,0.515078,1.82
0,-0.16,0.770477,1.14
-2.3,-2.42,0.825108,0.48
0,-0.06,0.910697,0.43
0,-0.01,0.984247,0.04
0,-0.24,0.676224,1.22
-1.4,-1.54,0.791635,0.92
-3.2,-3.5,0.616393,3.23
-6.6,-6.96,0.560658,2.39
-0.7,-1.64,0.216487,4.61
0,-0.66,0.339964,3.11
-3.3,-3.81,0.437623,2.28
0,-0.18,0.751565,0.95
-3.1,-3.67,0.395486,5.25
0,-0.62,0.36351,3.45
0,-0.07,0.89235,0.37
-5.2,-5.43,0.684073,0.82
-2.8,-3.26,0.470724,1.97
-3.3,-3.68,0.543315,2.72
0,-0.01,0.978726,0.06
-2.3,-2.66,0.558076,3.64
0,0,0.994962,0.01
-0.7,-1.61,0.22865,3.53
0,-0.31,0.60402,1.75
-0.6,-1.04,0.493686,2.76
0,-0.51,0.437686,3.26
-1.8,-2.64,0.256203,4.36
0,-0.06,0.90652,0.34
-0.8,-1.34,0.417076,2.74
0,-0.27,0.646892,1.22
0,-0.1,0.848445,0.42
-2.1,-2.14,0.93935,0.36
0,-0.01,0.984878,0.04
0,-0.01,0.983363,0.05
-2.9,-3.26,0.55554,0.9
0,-0.84,0.257719,3.85
-1.2,-1.54,0.571514,2.28
0,-0.27,0.644626,1.57
0,-0.45,0.481514,3.05
0,-0.06,0.902161,0.33
-0.7,-0.9,0.728098,1.15
0,-0.84,0.256026,2.66
0,-0.16,0.773682,0.95
-2.9,-3.75,0.24982,4.73
0,-0.14,0.795747,1.07
-0.8,-1.22,0.508452,2.45
0,-0.45,0.478028,1.85
-2,-2.14,0.803068,1.87
-1.1,-1.96,0.249677,2.27
0,-0.29,0.625079,2.04
-2,-2.3,0.618682,3.53
-3,-3.48,0.455257,1.01
-5.2,-5.25,0.921353,0.6
0,-0.22,0.702004,1.32
0,-0.09,0.863617,0.52
0,-0.64,0.353058,3.2
0,-0.21,0.70977,0.94
0,-0.45,0.479502,2.15
0,-0.37,0.551062,2.42
-0.1,-0.57,0.462706,1.46
-0.2,-1.13,0.222696,3.9
0,-0.68,0.33047,3.2
0,-0.67,0.337339,2.48
0,-0.09,0.870578,0.65
-7.3,-7.88,0.389492,3.85
0,-0.41,0.51158,1.7
-0.9,-1.38,0.460812,3.42
0,-0.29,0.625161,1.58
0,-0.27,0.64705,1.59
-5.4,-5.56,0.766497,1.24
-0.2,-1.04,0.254106,3.32
-0.6,-1.28,0.334259,2.88
0,-0.8,0.271718,3.56
-0.9,-1.35,0.484216,1.71
0,-0.11,0.839633,0.89
0,-0.1,0.85101,0.63
-0.1,-0.92,0.265391,3.73
0,-0.16,0.777605,0.73
-0.9,-1.08,0.749741,1.29
-2.2,-2.27,0.888601,0.46
0,-0.11,0.840627,0.84
0,-0.13,0.815877,0.71
-2.8,-3.53,0.306722,2.42
0,-0.34,0.578235,1.96
0,-0.11,0.834388,0.6
0,-1.09,0.169292,3.49
0,-0.01,0.990734,0.02
-3.1,-3.14,0.929913,0.37
0,-0.19,0.735885,0.88
0,-0.03,0.957333,0.12
-0.2,-1.04,0.25432,4.04
-1.9,-2.61,0.315319,3.27
-4,-4.27,0.641776,2.1
0,-0.52,0.432045,1.79
-0.5,-0.96,0.477511,2.29
0,-0.48,0.460869,2.73
0,-0.01,0.985933,0.03
0,-0.02,0.961934,0.1
-0.8,-1.2,0.524599,1.55
0,-0.03,0.958422,0.13
0,-0.04,0.943833,0.29
0,-0.3,0.61796,1.46
-1.2,-1.6,0.52513,2.33
0,-0.46,0.474165,2.02
0,-0.45,0.484303,2.92
0,-0.3,0.612662,1.4
0,-0.02,0.967005,0.1
0,-0.51,0.438026,2.22
0,-0.1,0.851045,0.34
-3,-3.43,0.49779,1.31
-0.3,-1.14,0.257761,3.94
0,-0.03,0.948253,0.16
-1.1,-1.32,0.700166,1.38
0,-0.48,0.45634,1.54
-0.9,-1.14,0.682175,1.43
-2.5,-3.05,0.408547,1.08
-1.3,-2.2,0.232199,2.51
0,-0.01,0.986469,0.05
0,-0.01,0.986249,0.03
0,-0.83,0.260274,3.21
-1.2,-1.7,0.442796,3.48
-0.7,-1.04,0.575948,1.98
0,-0.72,0.310923,3.41
-0.4,-0.71,0.604656,1.5
0,-0.58,0.38738,2.64
-0.2,-0.79,0.387048,2.85
0,-0.09,0.869763,0.54
0,-0.14,0.791176,1.09
0,-0.3,0.616488,2.05
-0.7,-1.66,0.209309,4.57
0,-0.36,0.555484,1.98
0,-0.33,0.588901,1.28
0,-0.09,0.866682,0.44
-1.4,-1.57,0.752941,1.06
-1.9,-1.99,0.867372,0.39
-4.3,-4.36,0.907591,0.22
-0.6,-0.99,0.53372,2.71
-0.7,-0.9,0.725087,0.85
-2.5,-2.54,0.930501,0.66
-1,-1.24,0.672528,1.27
-2.8,-2.88,0.87694,0.48
-2.8,-2.9,0.849424,0.46
-3.6,-3.74,0.793964,1.08
-1.4,-1.78,0.537062,2.82
0,-0.01,0.991741,0.02
-0.4,-1.2,0.274553,2.78
0,-0.87,0.245591,3.16
-6.5,-6.54,0.939602,0.83
-2.5,-2.71,0.716333,1.05
-0.5,-1.12,0.368382,2.01
-0.9,-1.21,0.60043,1.76
-3.3,-3.38,0.875059,0.38
-3,-3.2,0.717098,0.65
-1.9,-2.01,0.840248,0.77
-4.7,-4.74,0.932811,0.18
-1.6,-1.9,0.618099,2.06
0,-0.04,0.940663,0.2
-0.6,-1.06,0.47631,3.26
0,0,0.998061,0.01
0,-0.24,0.680645,1.31
-0.4,-1.1,0.322983,3.09
-2.7,-3.18,0.461012,2.52
0,-0.19,0.737149,0.92
-0.9,-1.12,0.700861,1.37
0,-0.38,0.537817,2.01
0,-0.26,0.65386,1.62
0,-0.08,0.874438,0.42
0,-0.13,0.805143,0.73
-0.3,-0.78,0.458806,2.96
-0.5,-0.94,0.486602,2.08
0,-0.3,0.618751,1.62
0,-0.27,0.647686,1.57
0,-0.94,0.218176,4.09
0,-0.22,0.694277,0.83
-1.5,-1.96,0.476417,2.69
0,-0.12,0.82191,0.41
-0.4,-0.85,0.485395,2.69
0,-0.51,0.439179,2.42
-0.1,-0.92,0.263006,2.72
-1.2,-1.66,0.477337,2.54
0,-0.24,0.67261,1.31
0,-0.52,0.432924,1.97
-0.9,-1.14,0.673534,1.59
-1.3,-1.6,0.615326,2.79
-0.3,-1.09,0.276168,2.9
0,-0.82,0.263626,3.85
-0.6,-1.24,0.353231,3.57
-1.6,-1.91,0.605475,2.3
-1.1,-1.81,0.318426,3.71
0,-0.9,0.232316,3.44
-7.2,-7.33,0.814216,0.58
0,-0.1,0.852922,0.61
0,-0.14,0.794848,0.92
-1,-1.21,0.716082,1.61
0,-0.02,0.961538,0.13
0,-0.25,0.664664,2.13
0,-0.01,0.990072,0.03
0,-0.28,0.630184,1.51
-1,-1.23,0.687237,1.06
-4.6,-4.74,0.79563,0.41
-3.1,-3.27,0.754093,0.67
0,-0.36,0.555177,2.28
-0.2,-0.93,0.305371,3.01
0,-0.28,0.632485,1.55
0,-0.2,0.718171,1.06
-4,-4.17,0.757722,0.53
0,-0.07,0.889655,0.45
-1.4,-1.71,0.608027,1.68
-1.5,-2.56,0.179429,5.11
0,-0.02,0.972712,0.06
-0.5,-1.29,0.279598,3.25
-0.8,-1.39,0.382868,2.05
0,-0.32,0.593359,1.49
0,-0.11,0.839805,0.65
-5.6,-5.61,0.991206,0.04
-3,-3.44,0.489478,2.39
-3.8,-4.04,0.674788,2.53
-1,-1.35,0.56249,2.51
-2.3,-2.55,0.668051,1.35
0,-0.12,0.817072,0.84
0,-0.02,0.97451,0.08
0,-0.05,0.923285,0.22
0,-0.15,0.784531,0.74
0,-0.14,0.796839,0.82
0,-0.01,0.980009,0.05
0,-0.42,0.50426,2.82
0,-0.2,0.721993,1.05
0,-0.03,0.95862,0.16
0,-0.24,0.678879,1.39
-0.5,-1.52,0.191987,3.93
0,-0.33,0.587377,1.96
-2.2,-2.65,0.478307,2.96
0,-0.28,0.631701,1.74
0,-0.2,0.728455,1.29
-0.6,-1.09,0.453302,2.28
-0.8,-1.46,0.342577,3.64
-6.4,-6.76,0.560955,1.48
-0.9,-1.48,0.388252,3.72
-0.9,-1.15,0.6624,2.53
-0.4,-0.92,0.428477,2.97
0,-0.26,0.652245,1.2
-3.7,-3.84,0.801394,2.1
-1.7,-1.88,0.74851,1.38
-1.1,-1.5,0.525392,1.54
-1.6,-1.85,0.668868,1.38
-1.1,-1.57,0.466504,2.18
-1.6,-2.15,0.409597,3.84
-0.2,-0.89,0.324055,2.28
-7.2,-7.53,0.585559,0.84
0,-0.99,0.200629,3.06
0,-0.3,0.614323,1.5
0,-0.43,0.50004,2.11
0,-0.12,0.826795,0.6
0,-0.26,0.654946,1.44
0,-0.24,0.682787,1.3
-0.8,-1.42,0.364159,3.31
-1.1,-1.9,0.27289,5.21
0,-0.1,0.843748,0.77
0,-0.65,0.350584,2.6
-3.1,-3.75,0.348526,7.25
-1.5,-1.65,0.780868,0.96
-1,-1.24,0.678317,2.43
-4.3,-4.32,0.975269,0.12
0,-0.32,0.591894,1.95
0,-0.37,0.551918,1.58
0,-0.2,0.721047,1.26
0,-0.7,0.323021,2.51
-0.7,-1.55,0.253214,4.96
-0.7,-1.39,0.326742,4.26
-1.6,-2.09,0.453082,2.03
-5.7,-5.75,0.920524,0.71
0,-0.08,0.877842,0.42
0,-0.04,0.944005,0.17
0,-0.01,0.983345,0.03
-2.3,-2.63,0.585386,1.1
0,0,0.997446,0.01
0,-0.04,0.931482,0.25
0,-0.42,0.50647,2.21
0,-0.72,0.311306,2.84
0,0,0.999051,0
-2.6,-2.7,0.852754,1.02
0,-0.67,0.33652,2.15
0,-0.25,0.663431,1.83
-0.6,-1.05,0.481894,2.37
-3.8,-4.33,0.424741,5.21
-1.3,-2.06,0.289073,4.2
